LabelName;LabelNumber;LED_394_SEN_AVG;LED_445_SEN_AVG;LED_490_SEN_AVG;LED_558_SEN_AVG;LED_592_SEN_AVG;LED_640_SEN_AVG;LED_700_SEN_AVG;LED_750_SEN_AVG;LED_800_SEN_AVG;LED_849_SEN_AVG;LED_890_SEN_AVG;LED_950_SEN_AVG
data#2025-2-20_11-57-59_dataFiles#S0001_20250219_234134_Target_c3f28a94-fa54-4049-8053-737d770c5a1d_R0001;1;-5296.260382881503574;-0.0041931479372028400074;0.93186120735459987419;-2.8526802036935734463;0.89712941597796913573;0.94258658824979024704;0.79087713290134442623;0.93742776829925578141;0.93731667133592611041;0.92953451784883389664;0.83489497045317695445;0.88191476704830129574
data#2025-2-20_11-57-59_dataFiles#S0001_20250219_234134_Target_c3f28a94-fa54-4049-8053-737d770c5a1d_R0002;2;-5122.5903093020451706;-0.0041931479372028400074;0.92566638137694057242;-4.0680820805351860514;0.88100685915538989867;0.94439527759303998344;0.75387821771087004663;0.94225160611959157819;0.93806666359477974826;0.93107582153852319617;0.82190864146438191717;0.86505299052738293675
data#2025-2-20_11-57-59_dataFiles#S0001_20250219_234134_Target_c3f28a94-fa54-4049-8053-737d770c5a1d_R0003;3;-4603.5957002936502249;-0.0041931479372028400074;0.91271001821276764865;-4.2217047426416911549;0.86999488235198874087;0.92660969322931507897;0.73972233247901419961;0.93257390598453182573;0.93124843402025536676;0.92524049983264922137;0.81885254032823384662;0.86003072634271560126
data#2025-2-20_11-57-59_dataFiles#S0002_20250219_234417_65_f3d6e601-26dc-4266-9984-c0338e6afd4f_R0001;4;-14.941507710801131381;-0.0041931479372028400074;0.13111677529588397495;-5.9767026569299179783;0.094646735038097645765;0.11542339556302791403;0.070132987882716976702;0.4765526504375245942;0.56335309495001528735;0.53906906697307355181;0.45716701173485690957;0.46198695635471498377
data#2025-2-20_11-57-59_dataFiles#S0002_20250219_234417_65_f3d6e601-26dc-4266-9984-c0338e6afd4f_R0002;5;-27.427431837353772437;-0.0041931479372028400074;0.077316149402768680199;-6.3964768980217918681;0.076813770261754441004;0.10780679151912689329;0.071841053901075271892;0.46338032233659143255;0.53458519883531741002;0.52352324332317745625;0.3963318804190850142;0.40944714467363274579
data#2025-2-20_11-57-59_dataFiles#S0002_20250219_234417_65_f3d6e601-26dc-4266-9984-c0338e6afd4f_R0003;6;-18.207417388668833524;-0.0041931479372028400074;0.080281974360082358766;-6.4857924751252564732;0.080116400501585818827;0.12957163784774569648;0.073833879030534801946;0.44629977557570904567;0.53485855015404992763;0.52396910300376697833;0.40737493255203804932;0.37501087445040254265
data#2025-2-20_11-57-59_dataFiles#S0003_20250219_234559_42_491ff229-f13a-4ae6-a4be-068547b4e16b_R0001;7;-0.98630218753135801002;-0.0041931479372028400074;0.080281974360082358766;-6.3354339507370793783;0.046953261835470209984;0.10411117622938666216;0.032571838073172008909;0.39754757665997819682;0.4131068683573550504;0.39209721960116267203;0.31484685476959300976;0.37937160383159518329
data#2025-2-20_11-57-59_dataFiles#S0003_20250219_234559_42_491ff229-f13a-4ae6-a4be-068547b4e16b_R0002;8;0.5665667391700569544;-0.0041931479372028400074;0.075174015567893395784;-6.4775112529448160004;0.048010416436279276797;0.098775472742961181738;0.029443150028047013894;0.40313923012659025336;0.39881381201878646214;0.38233204007155208171;0.31201693956148379705;0.35776332534125937501
data#2025-2-20_11-57-59_dataFiles#S0003_20250219_234559_42_491ff229-f13a-4ae6-a4be-068547b4e16b_R0003;9;0.51978902653986813753;-0.0041931479372028400074;0.070271354000254290795;-6.5139658213152129562;0.038363484961711408205;0.095805687319077834085;0.018636621378894067946;0.39258737841612356689;0.34792385592901842184;0.33478062352615051145;0.28370908465493516193;0.34882013700477110252
data#2025-2-20_11-57-59_dataFiles#S0004_20250219_234747_54_fa1f66f2-1f8e-409d-8a2e-fc9b0b6dc5e6_R0001;10;-15.319866267591740083;-0.0041931479372028400074;0.10906272612241721398;-6.4775112529448160004;0.053428166210936718639;0.062787518739593414785;0.017214902130966977523;0.38116439042517169522;0.45360895913578358485;0.45702331774297760836;0.33053714918740906281;0.37978684592289924105
